Case ID;concept:name;Complete Timestamp;Resource;(case) AMOUNT_REQ
194770;A_SUBMITTED;20.12.2011 17:55;112;8700
194770;A_PARTLYSUBMITTED;20.12.2011 17:55;112;8700
194770;A_PREACCEPTED;21.12.2011 06:00;11189;8700
194770;A_CANCELLED;21.12.2011 17:02;11019;8700
194773;A_SUBMITTED;2011/12/20 18:19:11.052;112;47500
194773;A_PARTLYSUBMITTED;20.12.2011 18:19;112;47500
194773;A_DECLINED;2011/12/20 18:19:53.070;112;47500
194776;A_SUBMITTED;20.12.2011 18:24;112;13431
194776;A_PARTLYSUBMITTED;20.12.2011 18:24;112;13431
194776;A_DECLINED;21.12.2011 06:12;11189;13431
194779;A_SUBMITTED;20.12.2011 18:24;112;10000
194779;A_PARTLYSUBMITTED;20.12.2011 18:24;112;10000
194779;A_PREACCEPTED;21.12.2011 06:02;11189;10000
194779;A_ACCEPTED;21.12.2011 08:09;10909;10000
194779;A_CANCELLED;21.12.2011 08:28;10909;10000
194782;A_SUBMITTED;20.12.2011 18:51;112;600
194782;A_PARTLYSUBMITTED;2011/12/20 18:51:12.073;112;600
194782;A_DECLINED;20.12.2011 18:51;112;600
194785;A_SUBMITTED;20.12.2011 18:51;112;6000
194785;A_PARTLYSUBMITTED;20.12.2011 18:51;112;6000
194785;A_PREACCEPTED;20.12.2011 18:52;112;6000
194785;A_ACCEPTED;21.12.2011 13:41;11002;6000
194785;A_FINALIZED;21.12.2011 13:48;11002;6000
194785;A_CANCELLED;10.01.2012 06:10;10909;6000
194788;A_SUBMITTED;20.12.2011 18:52;112;50000
194788;A_PARTLYSUBMITTED;20.12.2011 18:52;112;50000
194788;A_PREACCEPTED;20.12.2011 18:52;112;50000
194788;A_DECLINED;22.12.2011 13:47;10932;50000
194791;A_SUBMITTED;20.12.2011 18:55;112;5000
194791;A_PARTLYSUBMITTED;20.12.2011 18:55;112;5000
194791;A_PREACCEPTED;20.12.2011 18:55;112;5000
194791;A_ACCEPTED;21.12.2011 15:19;11200;5000
194791;A_FINALIZED;21.12.2011 15:22;11200;5000
194791;A_APPROVED;09.01.2012 06:08;10972;5000
194791;A_REGISTERED;09.01.2012 06:08;10972;5000
194791;A_ACTIVATED;09.01.2012 06:08;10972;5000
194794;A_SUBMITTED;20.12.2011 18:56;112;5000
194794;A_PARTLYSUBMITTED;20.12.2011 18:56;112;5000
194794;A_DECLINED;20.12.2011 18:57;112;5000
194797;A_SUBMITTED;20.12.2011 18:57;112;24500
194797;A_PARTLYSUBMITTED;20.12.2011 18:57;112;24500
194797;A_PREACCEPTED;20.12.2011 18:58;112;24500
194797;A_ACCEPTED;21.12.2011 13:59;11200;24500
194797;A_FINALIZED;21.12.2011 14:03;11200;24500
194797;A_CANCELLED;17.01.2012 15:32;10889;24500
194819;A_SUBMITTED;20.12.2011 19:21;112;8000
194819;A_PARTLYSUBMITTED;20.12.2011 19:21;112;8000
194819;A_DECLINED;21.12.2011 05:59;11189;8000
194822;A_SUBMITTED;20.12.2011 19:33;112;6000
194822;A_PARTLYSUBMITTED;20.12.2011 19:33;112;6000
194822;A_PREACCEPTED;20.12.2011 19:34;112;6000
194822;A_ACCEPTED;21.12.2011 11:09;11189;6000
194822;A_FINALIZED;21.12.2011 11:12;11189;6000
194822;A_CANCELLED;31.12.2011 09:40;11200;6000
194825;A_SUBMITTED;20.12.2011 20:58;112;15000
194825;A_PARTLYSUBMITTED;20.12.2011 20:58;112;15000
194825;A_DECLINED;21.12.2011 06:16;11189;15000
194828;A_SUBMITTED;20.12.2011 21:45;112;5500
194828;A_PARTLYSUBMITTED;20.12.2011 21:45;112;5500
194828;A_DECLINED;21.12.2011 06:07;11189;5500
194831;A_SUBMITTED;20.12.2011 22:16;112;10000
194831;A_PARTLYSUBMITTED;20.12.2011 22:16;112;10000
194831;A_DECLINED;20.12.2011 22:17;112;10000
194834;A_SUBMITTED;20.12.2011 22:23;112;18000
194834;A_PARTLYSUBMITTED;20.12.2011 22:23;112;18000
194834;A_PREACCEPTED;20.12.2011 22:24;112;18000
194834;A_CANCELLED;20.01.2012 06:15;112;18000
194837;A_SUBMITTED;2011/12/20 23:00:46.046;112;30000
194837;A_PARTLYSUBMITTED;20.12.2011 23:00;112;30000
194837;A_DECLINED;20.12.2011 23:01;112;30000
194859;A_SUBMITTED;21.12.2011 04:19;112;26000
194859;A_PARTLYSUBMITTED;21.12.2011 04:19;112;26000
194859;A_PREACCEPTED;21.12.2011 04:20;112;26000
194859;A_CANCELLED;20.01.2012 06:15;112;26000
194862;A_SUBMITTED;2011/12/21 05:17:44.076;112;40000
194862;A_PARTLYSUBMITTED;21.12.2011 05:17;112;40000
194862;A_PREACCEPTED;21.12.2011 05:18;112;40000
194862;A_CANCELLED;09.01.2012 06:32;10931;40000
194865;A_SUBMITTED;21.12.2011 05:41;112;40000
194865;A_PARTLYSUBMITTED;21.12.2011 05:41;112;40000
194865;A_PREACCEPTED;21.12.2011 05:42;112;40000
194865;A_ACCEPTED;21.12.2011 14:53;10939;40000
194865;A_FINALIZED;21.12.2011 14:57;10939;40000
194865;A_APPROVED;27.12.2011 08:01;10629;40000
194865;A_ACTIVATED;27.12.2011 08:01;10629;40000
194865;A_REGISTERED;27.12.2011 08:01;10629;40000
194868;A_SUBMITTED;21.12.2011 06:19;112;12000
194868;A_PARTLYSUBMITTED;21.12.2011 06:19;112;12000
194868;A_PREACCEPTED;21.12.2011 07:23;11189;12000
194868;A_ACCEPTED;23.12.2011 15:05;10971;12000
194868;A_FINALIZED;23.12.2011 15:09;10971;12000
194868;A_CANCELLED;10.02.2012 13:15;10932;12000
194871;A_SUBMITTED;21.12.2011 06:29;112;35000
194871;A_PARTLYSUBMITTED;2011/12/21 06:29:39.042;112;35000
194871;A_PREACCEPTED;2011/12/21 06:30:17.027;112;35000
194871;A_CANCELLED;21.01.2012 06:15;112;35000
194874;A_SUBMITTED;21.12.2011 06:39;112;25000
194874;A_PARTLYSUBMITTED;21.12.2011 06:39;112;25000
194874;A_PREACCEPTED;2011/12/21 06:39:48.095;112;25000
194874;A_ACCEPTED;21.12.2011 06:45;11000;25000
194874;A_FINALIZED;2011/12/21 06:46:24.099;11000;25000
194874;A_APPROVED;04.01.2012 11:27;10138;25000
194874;A_REGISTERED;04.01.2012 11:27;10138;25000
194874;A_ACTIVATED;04.01.2012 11:27;10138;25000
194877;A_SUBMITTED;21.12.2011 06:43;112;2000
194877;A_PARTLYSUBMITTED;21.12.2011 06:43;112;2000
194877;A_DECLINED;21.12.2011 06:43;112;2000
194880;A_SUBMITTED;21.12.2011 06:44;112;6500
194880;A_PARTLYSUBMITTED;2011/12/21 06:44:38.074;112;6500
194880;A_DECLINED;21.12.2011 07:27;11189;6500
194883;A_SUBMITTED;21.12.2011 06:50;112;5000
194883;A_PARTLYSUBMITTED;21.12.2011 06:50;112;5000
194883;A_DECLINED;21.12.2011 06:51;112;5000
194886;A_SUBMITTED;2011/12/21 07:33:57.004;112;33000
194886;A_PARTLYSUBMITTED;21.12.2011 07:34;112;33000
194886;A_PREACCEPTED;21.12.2011 07:34;112;33000
194886;A_ACCEPTED;21.12.2011 07:49;11189;33000
194886;A_FINALIZED;21.12.2011 07:51;11189;33000
194886;A_DECLINED;29.12.2011 13:45;10629;33000
194889;A_SUBMITTED;21.12.2011 07:45;112;16000
194889;A_PARTLYSUBMITTED;2011/12/21 07:45:08.040;112;16000
194889;A_PREACCEPTED;21.12.2011 07:45;112;16000
194889;A_ACCEPTED;21.12.2011 07:52;11000;16000
194889;A_FINALIZED;21.12.2011 08:01;11000;16000
194889;A_DECLINED;06.01.2012 11:21;11289;16000
194892;A_SUBMITTED;21.12.2011 07:48;112;8000
194892;A_PARTLYSUBMITTED;2011/12/21 07:48:37.023;112;8000
194892;A_PREACCEPTED;21.12.2011 07:49;112;8000
194892;A_CANCELLED;21.12.2011 08:41;11000;8000
194895;A_SUBMITTED;21.12.2011 07:51;112;7000
194895;A_PARTLYSUBMITTED;21.12.2011 07:51;112;7000
194895;A_PREACCEPTED;21.12.2011 07:52;112;7000
194895;A_ACCEPTED;21.12.2011 09:13;11189;7000
194895;A_FINALIZED;21.12.2011 09:15;11189;7000
194895;A_ACTIVATED;29.12.2011 08:42;10972;7000
194895;A_APPROVED;29.12.2011 08:42;10972;7000
194895;A_REGISTERED;29.12.2011 08:42;10972;7000
194898;A_SUBMITTED;21.12.2011 08:06;112;10000
194898;A_PARTLYSUBMITTED;21.12.2011 08:06;112;10000
194898;A_PREACCEPTED;21.12.2011 09:31;11189;10000
194898;A_CANCELLED;02.01.2012 09:10;11009;10000
194901;A_SUBMITTED;21.12.2011 08:19;112;10000
194901;A_PARTLYSUBMITTED;21.12.2011 08:19;112;10000
194901;A_PREACCEPTED;21.12.2011 08:19;112;10000
194901;A_CANCELLED;2011/12/21 08:48:57.035;11189;10000
194904;A_SUBMITTED;21.12.2011 08:25;112;25000
194904;A_PARTLYSUBMITTED;2011/12/21 08:25:33.088;112;25000
194904;A_DECLINED;21.12.2011 09:32;11189;25000
194907;A_SUBMITTED;21.12.2011 08:34;112;15000
194907;A_PARTLYSUBMITTED;21.12.2011 08:34;112;15000
194907;A_PREACCEPTED;21.12.2011 08:35;112;15000
194907;A_ACCEPTED;21.12.2011 08:56;11189;15000
194907;A_FINALIZED;21.12.2011 08:59;11189;15000
194907;A_CANCELLED;19.01.2012 13:12;11202;15000
194910;A_SUBMITTED;21.12.2011 08:34;112;35000
194910;A_PARTLYSUBMITTED;21.12.2011 08:34;112;35000
194910;A_DECLINED;21.12.2011 08:35;112;35000
194913;A_SUBMITTED;2011/12/21 08:38:12.054;112;20000
194913;A_PARTLYSUBMITTED;21.12.2011 08:38;112;20000
194913;A_DECLINED;21.12.2011 09:33;11189;20000
194916;A_SUBMITTED;21.12.2011 08:54;112;30000
194916;A_PARTLYSUBMITTED;21.12.2011 08:54;112;30000
194916;A_PREACCEPTED;21.12.2011 08:54;112;30000
194916;A_DECLINED;21.12.2011 09:29;11189;30000
194919;A_SUBMITTED;21.12.2011 09:06;112;10000
194919;A_PARTLYSUBMITTED;21.12.2011 09:06;112;10000
194919;A_PREACCEPTED;21.12.2011 09:07;112;10000
194919;A_ACCEPTED;21.12.2011 09:19;10629;10000
194919;A_FINALIZED;21.12.2011 09:20;10629;10000
194919;A_ACTIVATED;21.12.2011 09:36;10629;10000
194919;A_REGISTERED;21.12.2011 09:36;10629;10000
194919;A_APPROVED;21.12.2011 09:36;10629;10000
194922;A_SUBMITTED;21.12.2011 09:48;112;10000
194922;A_PARTLYSUBMITTED;21.12.2011 09:48;112;10000
194922;A_PREACCEPTED;2011/12/21 10:17:41.049;11189;10000
194922;A_DECLINED;21.12.2011 10:34;11189;10000
194925;A_SUBMITTED;21.12.2011 09:57;112;16000
194925;A_PARTLYSUBMITTED;2011/12/21 09:57:31.085;112;16000
194925;A_DECLINED;21.12.2011 09:58;112;16000
194928;A_SUBMITTED;21.12.2011 10:16;112;10000
194928;A_PARTLYSUBMITTED;21.12.2011 10:16;112;10000
194928;A_PREACCEPTED;21.12.2011 11:24;11002;10000
194928;A_DECLINED;21.12.2011 12:29;11002;10000
194931;A_SUBMITTED;2011/12/21 10:25:59.097;112;35000
194931;A_PARTLYSUBMITTED;21.12.2011 10:26;112;35000
194931;A_DECLINED;21.12.2011 10:26;112;35000
194934;A_SUBMITTED;21.12.2011 11:09;112;5000
194934;A_PARTLYSUBMITTED;21.12.2011 11:09;112;5000
194934;A_PREACCEPTED;21.12.2011 13:25;10861;5000
194934;A_ACCEPTED;21.12.2011 13:49;11169;5000
194934;A_FINALIZED;21.12.2011 14:01;11169;5000
194934;A_APPROVED;2012/01/03 06:39:43.082;10609;5000
194934;A_ACTIVATED;2012/01/03 06:39:43.083;10609;5000
194934;A_REGISTERED;2012/01/03 06:39:43.083;10609;5000
194937;A_SUBMITTED;21.12.2011 11:42;112;51000
194937;A_PARTLYSUBMITTED;21.12.2011 11:42;112;51000
194937;A_PREACCEPTED;21.12.2011 11:43;112;51000
194937;A_CANCELLED;21.12.2011 12:36;11019;51000
194940;A_SUBMITTED;21.12.2011 11:43;112;5000
194940;A_PARTLYSUBMITTED;21.12.2011 11:43;112;5000
194940;A_DECLINED;21.12.2011 11:44;112;5000
194943;A_SUBMITTED;21.12.2011 11:58;112;20000
194943;A_PARTLYSUBMITTED;21.12.2011 11:58;112;20000
194943;A_PREACCEPTED;21.12.2011 11:58;112;20000
194943;A_ACCEPTED;21.12.2011 12:42;11019;20000
194943;A_FINALIZED;21.12.2011 12:46;11019;20000
194943;A_CANCELLED;13.01.2012 15:09;11202;20000
194946;A_SUBMITTED;21.12.2011 12:01;112;20000
194946;A_PARTLYSUBMITTED;21.12.2011 12:01;112;20000
194946;A_DECLINED;21.12.2011 12:01;112;20000
194949;A_SUBMITTED;21.12.2011 12:01;112;20000
194949;A_PARTLYSUBMITTED;21.12.2011 12:01;112;20000
194949;A_DECLINED;21.12.2011 12:01;112;20000
194952;A_SUBMITTED;21.12.2011 12:10;112;5000
194952;A_PARTLYSUBMITTED;21.12.2011 12:10;112;5000
194952;A_PREACCEPTED;21.12.2011 12:10;112;5000
194952;A_CANCELLED;21.12.2011 12:19;11000;5000
194955;A_SUBMITTED;21.12.2011 12:22;112;30000
194955;A_PARTLYSUBMITTED;21.12.2011 12:22;112;30000
194955;A_DECLINED;22.12.2011 05:56;11189;30000
194958;A_SUBMITTED;21.12.2011 12:25;112;10000
194958;A_PARTLYSUBMITTED;21.12.2011 12:25;112;10000
194958;A_PREACCEPTED;21.12.2011 12:25;112;10000
194958;A_ACCEPTED;21.12.2011 12:51;11019;10000
194958;A_FINALIZED;21.12.2011 12:58;11019;10000
194958;A_CANCELLED;31.12.2011 09:15;10939;10000
194961;A_SUBMITTED;21.12.2011 12:44;112;6000
194961;A_PARTLYSUBMITTED;21.12.2011 12:44;112;6000
194961;A_DECLINED;21.12.2011 12:45;112;6000
194964;A_SUBMITTED;2011/12/21 12:45:46.050;112;5000
194964;A_PARTLYSUBMITTED;21.12.2011 12:45;112;5000
194964;A_PREACCEPTED;21.12.2011 12:46;112;5000
194964;A_CANCELLED;21.12.2011 15:49;10939;5000
194967;A_SUBMITTED;21.12.2011 14:19;112;5000
194967;A_PARTLYSUBMITTED;2011/12/21 14:19:50.091;112;5000
194967;A_DECLINED;21.12.2011 14:53;11122;5000
194970;A_SUBMITTED;21.12.2011 14:31;112;10000
194970;A_PARTLYSUBMITTED;21.12.2011 14:31;112;10000
194970;A_PREACCEPTED;21.12.2011 14:31;112;10000
194970;A_ACCEPTED;21.12.2011 16:28;11019;10000
194970;A_FINALIZED;21.12.2011 16:30;11019;10000
194970;A_DECLINED;29.12.2011 11:30;10972;10000
194973;A_SUBMITTED;21.12.2011 15:09;112;11000
194973;A_PARTLYSUBMITTED;21.12.2011 15:09;112;11000
194973;A_PREACCEPTED;21.12.2011 15:10;112;11000
194973;A_ACCEPTED;22.12.2011 10:45;11169;11000
194973;A_FINALIZED;22.12.2011 10:47;11169;11000
194973;A_CANCELLED;30.12.2011 12:48;10861;11000
194976;A_SUBMITTED;21.12.2011 15:10;112;15000
194976;A_PARTLYSUBMITTED;21.12.2011 15:10;112;15000
194976;A_PREACCEPTED;21.12.2011 15:32;10861;15000
194976;A_ACCEPTED;22.12.2011 12:43;11019;15000
194976;A_FINALIZED;2011/12/22 12:44:55.085;11019;15000
194976;A_REGISTERED;03.01.2012 13:01;10972;15000
194976;A_APPROVED;03.01.2012 13:01;10972;15000
194976;A_ACTIVATED;03.01.2012 13:01;10972;15000
194979;A_SUBMITTED;21.12.2011 15:22;112;20000
194979;A_PARTLYSUBMITTED;21.12.2011 15:22;112;20000
194979;A_PREACCEPTED;21.12.2011 15:23;112;20000
194979;A_ACCEPTED;21.12.2011 15:34;11122;20000
194979;A_FINALIZED;21.12.2011 15:37;11122;20000
194979;A_APPROVED;12.01.2012 10:35;10138;20000
194979;A_REGISTERED;12.01.2012 10:35;10138;20000
194979;A_ACTIVATED;12.01.2012 10:35;10138;20000
194982;A_SUBMITTED;21.12.2011 15:26;112;14000
194982;A_PARTLYSUBMITTED;21.12.2011 15:26;112;14000
194982;A_PREACCEPTED;2011/12/21 15:26:51.092;112;14000
194982;A_ACCEPTED;2011/12/21 16:46:33.016;11019;14000
194982;A_FINALIZED;21.12.2011 16:49;11019;14000
194982;A_CANCELLED;14.01.2012 11:36;11202;14000
194985;A_SUBMITTED;21.12.2011 15:35;112;7500
194985;A_PARTLYSUBMITTED;21.12.2011 15:35;112;7500
194985;A_PREACCEPTED;21.12.2011 15:35;112;7500
194985;A_ACCEPTED;21.12.2011 16:59;11122;7500
194985;A_FINALIZED;21.12.2011 17:02;11122;7500
194985;A_APPROVED;2012/01/19 09:19:05.065;10138;7500
194985;A_REGISTERED;2012/01/19 09:19:05.066;10138;7500
194985;A_ACTIVATED;2012/01/19 09:19:05.066;10138;7500
194988;A_SUBMITTED;21.12.2011 16:03;112;10000
194988;A_PARTLYSUBMITTED;21.12.2011 16:03;112;10000
194988;A_PREACCEPTED;21.12.2011 16:44;11122;10000
194988;A_ACCEPTED;21.12.2011 17:15;11200;10000
194988;A_FINALIZED;21.12.2011 17:16;11200;10000
194988;A_DECLINED;10.01.2012 07:45;10629;10000
194991;A_SUBMITTED;21.12.2011 16:06;112;29000
194991;A_PARTLYSUBMITTED;21.12.2011 16:06;112;29000
194991;A_PREACCEPTED;21.12.2011 16:06;112;29000
194991;A_ACCEPTED;21.12.2011 16:12;11122;29000
194991;A_FINALIZED;21.12.2011 16:14;11122;29000
194991;A_REGISTERED;2012/01/05 07:01:25.057;10138;29000
194991;A_APPROVED;2012/01/05 07:01:25.057;10138;29000
194991;A_ACTIVATED;2012/01/05 07:01:25.057;10138;29000
194994;A_SUBMITTED;21.12.2011 16:07;112;5000
194994;A_PARTLYSUBMITTED;21.12.2011 16:07;112;5000
194994;A_PREACCEPTED;21.12.2011 16:08;112;5000
194994;A_DECLINED;22.12.2011 10:05;11189;5000
194997;A_SUBMITTED;21.12.2011 16:12;112;7962
194997;A_PARTLYSUBMITTED;21.12.2011 16:12;112;7962
194997;A_DECLINED;21.12.2011 16:12;112;7962
195000;A_SUBMITTED;21.12.2011 16:21;112;6112
195000;A_PARTLYSUBMITTED;21.12.2011 16:21;112;6112
195000;A_PREACCEPTED;21.12.2011 16:45;11122;6112
195000;A_DECLINED;21.12.2011 17:49;10939;6112
195003;A_SUBMITTED;21.12.2011 16:25;112;7000
195003;A_PARTLYSUBMITTED;21.12.2011 16:25;112;7000
195003;A_PREACCEPTED;21.12.2011 16:47;11122;7000
195003;A_ACCEPTED;21.12.2011 17:14;11019;7000
195003;A_FINALIZED;21.12.2011 17:16;11019;7000
195003;A_CANCELLED;03.01.2012 07:57;11200;7000
195006;A_SUBMITTED;21.12.2011 16:34;112;21000
195006;A_PARTLYSUBMITTED;21.12.2011 16:34;112;21000
195006;A_DECLINED;21.12.2011 16:34;112;21000
195009;A_SUBMITTED;21.12.2011 16:39;112;15000
195009;A_PARTLYSUBMITTED;21.12.2011 16:39;112;15000
195009;A_DECLINED;21.12.2011 16:49;11122;15000
195012;A_SUBMITTED;21.12.2011 16:53;112;5000
195012;A_PARTLYSUBMITTED;21.12.2011 16:53;112;5000
195012;A_PREACCEPTED;21.12.2011 16:54;112;5000
195012;A_ACCEPTED;21.12.2011 17:21;11019;5000
195012;A_FINALIZED;21.12.2011 17:27;11019;5000
195012;A_REGISTERED;11.01.2012 05:58;10138;5000
195012;A_APPROVED;11.01.2012 05:58;10138;5000
195012;A_ACTIVATED;11.01.2012 05:58;10138;5000
195015;A_SUBMITTED;21.12.2011 17:03;112;10000
195015;A_PARTLYSUBMITTED;21.12.2011 17:03;112;10000
195015;A_PREACCEPTED;21.12.2011 17:03;112;10000
195015;A_ACCEPTED;21.12.2011 17:16;10939;10000
195015;A_FINALIZED;2011/12/21 17:17:31.081;10939;10000
195015;A_CANCELLED;21.01.2012 06:15;112;10000
195018;A_SUBMITTED;21.12.2011 17:19;112;10500
195018;A_PARTLYSUBMITTED;21.12.2011 17:19;112;10500
195018;A_DECLINED;21.12.2011 17:30;10861;10500
195021;A_SUBMITTED;21.12.2011 17:27;112;15000
195021;A_PARTLYSUBMITTED;21.12.2011 17:27;112;15000
195021;A_PREACCEPTED;21.12.2011 17:28;112;15000
195021;A_ACCEPTED;21.12.2011 17:45;11019;15000
195021;A_FINALIZED;21.12.2011 17:48;11019;15000
195021;A_REGISTERED;06.01.2012 11:46;10972;15000
195021;A_APPROVED;06.01.2012 11:46;10972;15000
195021;A_ACTIVATED;06.01.2012 11:46;10972;15000
195024;A_SUBMITTED;21.12.2011 17:28;112;16000
195024;A_PARTLYSUBMITTED;21.12.2011 17:28;112;16000
195024;A_PREACCEPTED;21.12.2011 17:28;112;16000
195024;A_ACCEPTED;21.12.2011 17:58;11019;16000
195024;A_FINALIZED;21.12.2011 18:00;11019;16000
195024;A_APPROVED;05.01.2012 07:53;10972;16000
195024;A_REGISTERED;05.01.2012 07:53;10972;16000
195024;A_ACTIVATED;05.01.2012 07:53;10972;16000
195027;A_SUBMITTED;21.12.2011 17:56;112;10000
195027;A_PARTLYSUBMITTED;21.12.2011 17:56;112;10000
195027;A_DECLINED;22.12.2011 06:04;11189;10000
195030;A_SUBMITTED;21.12.2011 17:57;112;10000
195030;A_PARTLYSUBMITTED;21.12.2011 17:57;112;10000
195030;A_PREACCEPTED;22.12.2011 06:06;11189;10000
195030;A_DECLINED;22.12.2011 14:47;11201;10000
195033;A_SUBMITTED;21.12.2011 17:57;112;8000
195033;A_PARTLYSUBMITTED;21.12.2011 17:57;112;8000
195033;A_PREACCEPTED;21.12.2011 17:58;112;8000
195033;A_DECLINED;23.12.2011 14:22;11179;8000
195036;A_SUBMITTED;21.12.2011 18:02;112;25000
195036;A_PARTLYSUBMITTED;21.12.2011 18:02;112;25000
195036;A_PREACCEPTED;21.12.2011 18:03;112;25000
195036;A_ACCEPTED;22.12.2011 06:12;11200;25000
195036;A_FINALIZED;22.12.2011 06:14;11200;25000
195036;A_DECLINED;06.01.2012 16:19;10913;25000
195039;A_SUBMITTED;21.12.2011 18:19;112;30000
195039;A_PARTLYSUBMITTED;21.12.2011 18:19;112;30000
195039;A_PREACCEPTED;21.12.2011 18:20;112;30000
195039;A_ACCEPTED;22.12.2011 06:30;11200;30000
195039;A_FINALIZED;22.12.2011 06:32;11200;30000
195039;A_CANCELLED;04.01.2012 06:44;11179;30000
195042;A_SUBMITTED;21.12.2011 18:24;112;15000
195042;A_PARTLYSUBMITTED;21.12.2011 18:24;112;15000
195042;A_PREACCEPTED;21.12.2011 18:25;112;15000
195042;A_ACCEPTED;22.12.2011 14:19;11201;15000
195042;A_FINALIZED;22.12.2011 14:26;11201;15000
195042;A_APPROVED;10.01.2012 08:42;10629;15000
195042;A_ACTIVATED;10.01.2012 08:42;10629;15000
195042;A_REGISTERED;10.01.2012 08:42;10629;15000
195045;A_SUBMITTED;21.12.2011 18:25;112;45000
195045;A_PARTLYSUBMITTED;21.12.2011 18:25;112;45000
195045;A_PREACCEPTED;21.12.2011 18:26;112;45000
195045;A_ACCEPTED;23.12.2011 07:59;10932;45000
195045;A_FINALIZED;2011/12/23 08:02:30.042;10932;45000
195045;A_ACTIVATED;09.01.2012 11:26;10972;45000
195045;A_APPROVED;09.01.2012 11:26;10972;45000
195045;A_REGISTERED;09.01.2012 11:26;10972;45000
195048;A_SUBMITTED;2011/12/21 18:44:31.065;112;7000
195048;A_PARTLYSUBMITTED;21.12.2011 18:44;112;7000
195048;A_PREACCEPTED;22.12.2011 06:08;11189;7000
195048;A_CANCELLED;22.12.2011 17:12;11201;7000
195051;A_SUBMITTED;21.12.2011 18:48;112;17000
195051;A_PARTLYSUBMITTED;2011/12/21 18:48:14.097;112;17000
195051;A_PREACCEPTED;21.12.2011 18:48;112;17000
195051;A_ACCEPTED;22.12.2011 07:26;11019;17000
195051;A_FINALIZED;22.12.2011 07:28;11019;17000
195051;A_REGISTERED;13.01.2012 07:40;10138;17000
195051;A_APPROVED;13.01.2012 07:40;10138;17000
195051;A_ACTIVATED;13.01.2012 07:40;10138;17000
195054;A_SUBMITTED;21.12.2011 18:55;112;17000
195054;A_PARTLYSUBMITTED;21.12.2011 18:55;112;17000
195054;A_PREACCEPTED;21.12.2011 18:56;112;17000
195054;A_ACCEPTED;22.12.2011 07:20;11200;17000
195054;A_FINALIZED;22.12.2011 07:24;11200;17000
195054;A_APPROVED;17.01.2012 08:36;10972;17000
195054;A_ACTIVATED;17.01.2012 08:36;10972;17000
195054;A_REGISTERED;17.01.2012 08:36;10972;17000
195057;A_SUBMITTED;21.12.2011 18:57;112;20000
195057;A_PARTLYSUBMITTED;21.12.2011 18:57;112;20000
195057;A_PREACCEPTED;21.12.2011 18:57;112;20000
195057;A_ACCEPTED;2011/12/22 07:45:26.037;11200;20000
195057;A_FINALIZED;22.12.2011 07:56;11200;20000
195057;A_CANCELLED;22.12.2011 12:21;11259;20000
195060;A_SUBMITTED;21.12.2011 20:17;112;4000
195060;A_PARTLYSUBMITTED;21.12.2011 20:17;112;4000
195060;A_DECLINED;22.12.2011 06:13;11189;4000
195063;A_SUBMITTED;21.12.2011 20:21;112;15000
195063;A_PARTLYSUBMITTED;21.12.2011 20:22;112;15000
195063;A_DECLINED;21.12.2011 20:22;112;15000
195066;A_SUBMITTED;21.12.2011 21:21;112;9620
195066;A_PARTLYSUBMITTED;21.12.2011 21:21;112;9620
195066;A_PREACCEPTED;21.12.2011 21:21;112;9620
195066;A_ACCEPTED;23.12.2011 06:27;11201;9620
195066;A_FINALIZED;23.12.2011 06:30;11201;9620
195066;A_CANCELLED;2012/01/16 06:54:25.047;10909;9620
195069;A_SUBMITTED;21.12.2011 22:58;112;27000
195069;A_PARTLYSUBMITTED;21.12.2011 22:58;112;27000
195069;A_PREACCEPTED;21.12.2011 22:58;112;27000
195069;A_ACCEPTED;2011/12/22 13:04:41.039;11169;27000
195069;A_FINALIZED;22.12.2011 13:16;11169;27000
195069;A_APPROVED;02.01.2012 07:45;10609;27000
195069;A_REGISTERED;02.01.2012 07:45;10609;27000
195069;A_ACTIVATED;02.01.2012 07:45;10609;27000
195079;A_SUBMITTED;22.12.2011 06:17;112;1500
195079;A_PARTLYSUBMITTED;22.12.2011 06:17;112;1500
195079;A_PREACCEPTED;22.12.2011 06:35;11189;1500
195079;A_CANCELLED;22.12.2011 06:45;10932;1500
195082;A_SUBMITTED;22.12.2011 06:25;112;10000
195082;A_PARTLYSUBMITTED;2011/12/22 06:25:13.049;112;10000
195082;A_PREACCEPTED;22.12.2011 06:25;112;10000
195082;A_ACCEPTED;02.01.2012 11:07;11121;10000
195082;A_FINALIZED;05.01.2012 09:11;11200;10000
195082;A_APPROVED;24.02.2012 11:24;10972;10000
195082;A_ACTIVATED;24.02.2012 11:24;10972;10000
195082;A_REGISTERED;24.02.2012 11:24;10972;10000
195085;A_SUBMITTED;22.12.2011 06:58;112;26000
195085;A_PARTLYSUBMITTED;22.12.2011 06:58;112;26000
195085;A_PREACCEPTED;22.12.2011 06:58;112;26000
195085;A_ACCEPTED;22.12.2011 07:04;11200;26000
195085;A_FINALIZED;22.12.2011 07:10;11200;26000
195085;A_CANCELLED;22.01.2012 06:15;112;26000
195088;A_SUBMITTED;22.12.2011 06:58;112;30000
195088;A_PARTLYSUBMITTED;22.12.2011 06:58;112;30000
195088;A_PREACCEPTED;2011/12/22 06:59:04.008;112;30000
195088;A_ACCEPTED;22.12.2011 08:16;11200;30000
195088;A_FINALIZED;2011/12/22 08:20:04.016;11200;30000
195088;A_CANCELLED;03.02.2012 08:11;11000;30000
195091;A_SUBMITTED;22.12.2011 07:29;112;15000
